session,position,clone_id,profile,gender,race,location,disclosure,score,band,rank,rank_of,tied,rank_among_full_disclosure,places_lost,withheld,reason
77,30,P28-M-AIAN-CIN,P28,Male,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Underdisclosure,10,Permanent Supportive Housing,201,1600,50,401,200,b4_exploitation d2_substance d3_mental,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 14."
77,31,P12-F-HISPANIC-ATL,P12,Female,Hispanic/Latino/e/a,"Atlanta, Georgia",Underdisclosure,3,No housing intervention,1001,1600,250,1201,250,d6_trauma c4_relationships,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Money Management); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 5."
77,32,P15-F-WHITE-LA,P15,Female,White,"Los Angeles, California",Full disclosure,6,Rapid Re-Housing,851,1600,100,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 1/4 (Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
78,1,P23-F-WHITE-NYC,P23,Female,White,"New York City, New York",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,500,b4_exploitation d2_substance d3_mental,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 9."
78,2,P19-F-WHITE-CHI,P19,Female,White,"Chicago, Illinois",Underdisclosure,6,Rapid Re-Housing,601,1600,50,851,300,d2_substance b2_harm,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use. Full disclosure scores 8."
78,3,P18-F-WHITE-CHI,P18,Female,White,"Chicago, Illinois",Full disclosure,7,Rapid Re-Housing,701,1600,150,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 3/4 (Emergency Service Use, Risk of Harm, Risk of Exploitation); Socialization and Daily Functions 1/4 (Social Relationships); Wellness 2/6 (Physical Health, Substance Use)."
78,4,P04-F-HISPANIC-LA,P04,Female,Hispanic/Latino/e/a,"Los Angeles, California",Full disclosure,2,No housing intervention,1351,1600,100,,,,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
78,5,P03-F-BLACK-NYC,P03,Female,"Black, African American, or African","New York City, New York",Underdisclosure,1,No housing intervention,1451,1600,100,1451,0,,Scored 1 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 1/4 (Meaningful Daily Activity).
78,6,P05-F-HISPANIC-LA,P05,Female,Hispanic/Latino/e/a,"Los Angeles, California",Underdisclosure,2,No housing intervention,1251,1600,200,1351,0,,"Scored 2 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity)."
78,7,P22-F-WHITE-NYC,P22,Female,White,"New York City, New York",Full disclosure,9,Permanent Supportive Housing,451,1600,100,,,,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
78,8,P06-F-HISPANIC-CIN,P06,Female,Hispanic/Latino/e/a,"Cincinnati, Ohio",Full disclosure,3,No housing intervention,1201,1600,150,,,,Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 1/4 (Legal Issues); Socialization and Daily Functions 1/4 (Money Management).
78,9,P20-F-WHITE-ATL,P20,Female,White,"Atlanta, Georgia",Full disclosure,8,Permanent Supportive Housing,551,1600,150,,,,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships)."
78,10,P02-F-BLACK-NYC,P02,Female,"Black, African American, or African","New York City, New York",Full disclosure,1,No housing intervention,1451,1600,100,,,,Scored 1 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status).
78,11,P08-F-HISPANIC-CHI,P08,Female,Hispanic/Latino/e/a,"Chicago, Illinois",Full disclosure,3,No housing intervention,1201,1600,150,,,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
78,12,P28-M-AIAN-CHI,P28,Male,"American Indian, Alaska Native, or Indigenous","Chicago, Illinois",Full disclosure,14,Permanent Supportive Housing,201,1600,50,,,,"Scored 14 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
78,13,P14-F-WHITE-LA,P14,Female,White,"Los Angeles, California",Full disclosure,6,Rapid Re-Housing,851,1600,100,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 2/6 (Physical Health, Medications)."
78,14,P13-F-HISPANIC-NYC,P13,Female,Hispanic/Latino/e/a,"New York City, New York",Underdisclosure,4,Rapid Re-Housing,851,1600,150,1051,100,b2_harm,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm. Full disclosure scores 5."
78,15,P09-F-HISPANIC-CHI,P09,Female,Hispanic/Latino/e/a,"Chicago, Illinois",Underdisclosure,3,No housing intervention,1001,1600,250,1201,150,d5_medications,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity). Withheld in interview, not counted: Medications. Full disclosure scores 4."
78,16,P01-F-BLACK-ATL,P01,Female,"Black, African American, or African","Atlanta, Georgia",Underdisclosure,0,No housing intervention,1551,1600,50,1551,0,,Scored 0 of 17: No housing intervention (0-3). No indicators counted.
78,17,P10-F-HISPANIC-ATL,P10,Female,Hispanic/Latino/e/a,"Atlanta, Georgia",Full disclosure,4,Rapid Re-Housing,1051,1600,150,,,,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 1/4 (Money Management); Wellness 1/6 (Abuse and Trauma)."
78,18,P17-F-WHITE-CIN,P17,Female,White,"Cincinnati, Ohio",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,250,d6_trauma c4_relationships,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 7."
78,19,P29-M-AIAN-CHI,P29,Male,"American Indian, Alaska Native, or Indigenous","Chicago, Illinois",Underdisclosure,11,Permanent Supportive Housing,151,1600,50,351,200,b4_exploitation d2_substance d3_mental,"Scored 11 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 15."
78,20,P27-M-AIAN-CIN,P27,Male,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Underdisclosure,9,Permanent Supportive Housing,251,1600,50,451,200,d2_substance d3_mental b3_legal,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 13."
78,21,P31-M-AIAN-ATL,P31,Male,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Underdisclosure,12,Permanent Supportive Housing,51,1600,100,301,250,b4_exploitation d2_substance d3_mental,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 16."
78,22,P21-F-WHITE-ATL,P21,Female,White,"Atlanta, Georgia",Underdisclosure,7,Rapid Re-Housing,401,1600,200,701,150,d5_medications,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 8."
78,23,P30-M-AIAN-ATL,P30,Male,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Full disclosure,16,Permanent Supportive Housing,51,1600,100,,,,"Scored 16 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
78,24,P11-F-HISPANIC-ATL,P11,Female,Hispanic/Latino/e/a,"Atlanta, Georgia",Underdisclosure,4,Rapid Re-Housing,851,1600,150,1051,0,,Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health).
78,25,P24-M-AIAN-LA,P24,Male,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Full disclosure,10,Permanent Supportive Housing,401,1600,50,,,,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 3/6 (Physical Health, Substance Use, Medications)."
78,26,P12-F-HISPANIC-NYC,P12,Female,Hispanic/Latino/e/a,"New York City, New York",Full disclosure,5,Rapid Re-Housing,951,1600,100,,,,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 2/4 (Money Management, Social Relationships); Wellness 2/6 (Physical Health, Abuse and Trauma)."
78,27,P25-M-AIAN-LA,P25,Male,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Underdisclosure,8,Permanent Supportive Housing,301,1600,100,551,200,b4_exploitation d2_substance b3_legal,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Risk of Exploitation, Substance Use. Full disclosure scores 11."
78,28,P15-F-WHITE-LA,P15,Female,White,"Los Angeles, California",Underdisclosure,3,No housing intervention,1001,1600,250,1201,350,d2_substance b3_legal b2_harm,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Legal Issues, Substance Use. Full disclosure scores 6."
78,29,P32-M-AIAN-NYC,P32,Male,"American Indian, Alaska Native, or Indigenous","New York City, New York",Full disclosure,17,Permanent Supportive Housing,1,1600,50,,,,"Scored 17 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
78,30,P26-M-AIAN-CIN,P26,Male,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Full disclosure,12,Permanent Supportive Housing,301,1600,50,,,,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
78,31,P16-F-WHITE-CIN,P16,Female,White,"Cincinnati, Ohio",Full disclosure,7,Rapid Re-Housing,701,1600,150,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
